pred_xmin,pred_ymin,pred_xMax,pred_yMax,pred_length,pred_width,pred_height,pred_theta,pred_sin_theta,pred_cos_theta,filename,class,gt_xmin,gt_ymin,gt_xMax,gt_yMax,gt_length,gt_width,gt_height,gt_theta,gt_sin_theta,gt_cos_theta
355,545,461,597,4.24,1.49,1.48,-1.498,-0.18,-1.23,2017_0715_174605_079_001982,car,342,555,451,599,3.93908,1.53512,1.23852,-1.06776,-0.8761228261813392,0.4820879519797429
1052,535,1078,586,3.863,1.467,1.533,-1.02,-1.66,-0.843,2017_0715_174605_079_001982,cyclist,1047,532,1074,587,1.29214,0.644939,1.49617,-1.54194,-0.9995836850915109,0.028852322244062
875,737,1016,851,3.868,1.548,1.512,0.874,0.546,-0.097,2017_0713_141736_077_001191,car,885,740,1037,840,4.32017,1.65192,1.38055,1.38919,0.9835548436122534,0.18060971625822275
735,745,793,796,3.673,1.386,1.463,1.154,0.43,-0.39,2017_0713_141736_077_001191,car,735,743,795,796,4.26842,1.82455,1.6441,-1.46854,-0.9947763758688458,0.10207821517466283
815,749,864,792,4.095,1.71,1.49,1.514,0.263,-2.326,2017_0713_141736_077_001191,car,818,744,868,785,4.43069,1.73742,1.56574,1.4002,0.985483703707819,0.16977004955621444
699,753,737,786,4.651,1.829,1.927,1.566,0.025,-2.577,2017_0713_141736_077_000937,car,697,748,739,784,4.13696,1.61307,1.29147,-1.53408,-0.9993260313925683,0.03670807787367276
64,710,154,773,3.976,1.572,1.572,-0.903,-2.227,-0.533,2017_0713_141736_077_000937,car,72,705,158,757,3.90867,1.25218,1.50463,-1.19375,-0.9297561609169527,0.36817588356242115
134,697,274,792,3.984,1.581,1.563,-1.187,-1.153,-1.194,2017_0713_141736_077_000937,car,152,719,290,805,4.0659,1.50189,1.59841,-1.16768,-0.9198429687176247,0.39228677380297544
0,699,61,764,4.479,1.838,1.89,1.544,0.115,-2.108,2017_0713_141736_077_000937,car,0,700,72,752,3.41247,1.58916,1.52318,-1.47758,-0.9956585032837443,0.09308138825121881
871,744,935,791,3.237,1.399,1.348,-1.444,-0.348,-1.342,2017_0713_141736_077_000937,car,876,749,936,795,4.2207,1.7228,1.55412,1.47426,0.995343986374356,0.09638645541986617
921,667,1127,834,3.922,1.49,1.492,-0.966,-1.779,-0.673,2017_0713_141736_077_000937,truck,932,635,1132,852,6.64787,2.27795,3.15232,1.4026,0.9858883132438996,0.16740440200036127
1007,701,1220,1046,4.169,1.548,1.543,-1.326,-0.798,-1.498,2017_0713_141736_077_000937,cyclist,1036,707,1202,1050,1.42108,0.317789,1.52455,1.29589,0.96245063007764,0.2714567823119433
767,745,805,784,0.299,0.409,1.628,0.522,0.274,0.16,2017_0713_141736_077_000937,tricyclist,766,744,806,784,4.01573,1.48371,1.58845,-1.55223,-0.9998276507056133,0.01856526015153309
956,748,989,806,1.633,0.649,1.539,1.531,0.172,-2.153,2017_0713_141736_077_001176,cyclist,950,736,990,807,1.45402,0.597839,1.59649,1.39147,0.9839640769539052,0.1783667437171215
863,744,898,811,1.462,0.676,1.631,1.539,0.161,-2.505,2017_0713_141736_077_001176,cyclist,861,746,907,828,1.69967,0.747439,1.64401,1.5035,0.9977364566538595,0.06724554307759929
1034,467,1365,634,4.101,1.667,1.48,-1.412,-0.14,-0.425,2017_0715_174605_079_002209,car,1027,473,1336,600,3.98084,1.7371,1.67247,-0.436466,-0.4227394195341868,0.9062512803697983
1319,454,1661,664,2.081,1.05,1.537,1.367,0.562,-1.299,2017_0715_174605_079_002209,car,1299,462,1621,657,4.12538,1.54981,1.41534,-1.31494,-0.9674469364210845,0.25307395205642574
848,504,882,558,4.878,1.578,2.075,-1.498,-0.252,-1.706,2017_0715_174605_079_002111,pedestrian,848,512,879,558,0.326642,0.456888,1.69176,-0.33067,-0.32467680398615495,0.9458250223764098
0,626,424,1071,4.058,1.617,1.498,1.55,0.108,-2.527,2017_0713_141736_077_000988,car,0,656,428,1080,3.74592,1.64373,1.52782,-1.14486,-0.910652266657023,0.41317363085321196
479,723,639,835,4.208,1.656,1.59,1.506,0.3,-2.304,2017_0713_141736_077_000988,car,493,720,647,832,4.24125,1.56883,1.57613,-1.39486,-0.9845630851555953,0.17503008698191252
868,736,977,826,3.974,1.515,1.526,-1.483,-0.267,-1.51,2017_0713_141736_077_000988,car,873,747,979,822,4.13532,1.7678,1.4507,1.4147,0.9878416860071968,0.1554631898117969
843,744,895,788,1.631,0.888,1.485,-1.502,-0.169,-1.215,2017_0713_141736_077_000988,car,853,748,903,789,3.80197,1.4651,1.43839,1.54759,0.999730745282229,0.023204243953183323
1617,657,1726,784,4.031,1.519,1.481,-1.562,-0.029,-1.72,2017_0713_141736_077_000988,cyclist,1626,657,1724,795,1.25006,0.38974,1.50068,-1.28723,-0.960063754170492,0.279781321621121
750,748,783,783,3.754,1.67,1.54,1.238,0.76,-0.966,2017_0713_141736_077_000988,tricyclist,737,742,782,787,3.13731,1.29,1.48835,-1.42681,-0.9896518655765252,0.1434893200238375
456,730,600,828,4.757,1.735,1.759,1.557,0.065,-2.392,2017_0713_141736_077_000992,car,473,724,602,816,4.13033,1.54468,1.67917,-1.30733,-0.96549304892796,0.2604288241953872
0,612,521,1087,4.302,1.621,1.442,1.431,0.372,-1.294,2017_0713_141736_077_000992,car,0,667,488,1046,3.86023,1.47161,1.36349,-1.19502,-0.9302229943616276,0.36699479664007145
899,729,1039,844,4.273,1.607,1.47,1.559,0.036,-1.535,2017_0713_141736_077_000992,car,897,747,1030,836,4.21259,1.67078,1.45841,1.41575,0.9880043777788251,0.15442587053300555
835,746,896,797,4.438,1.799,1.684,1.57,0.002,-2.372,2017_0713_141736_077_000992,car,840,750,899,792,4.11479,1.71479,1.45431,1.53202,0.9992482924364074,0.038766610155182464
500,622,774,875,4.262,1.577,1.488,-1.567,-0.013,-1.809,2017_0710_135547_057_000371,car,493,638,791,867,4.21213,1.4912,1.33158,-1.4718,-0.9951038642228577,0.0988347075107543
805,639,1004,789,4.258,1.564,1.413,1.564,0.028,-2.096,2017_0710_135547_057_000371,car,816,653,997,768,4.09183,1.3832,1.46076,1.37305,0.980511824310668,0.19646007835426996
417,634,557,756,2.983,1.076,1.48,-1.524,-0.107,-1.129,2017_0710_135547_057_000371,car,396,642,564,763,4.23402,1.44616,1.45869,-1.47473,-0.9953891780709943,0.09591863311760948
1039,646,1108,767,4.927,1.726,1.774,1.559,0.041,-1.716,2017_0710_135547_057_000371,cyclist,1038,660,1108,785,1.46001,0.534671,1.42625,1.23604,0.9444903938312615,0.3285390326284968
541,623,807,858,1.652,0.524,1.593,1.211,0.975,-1.111,2017_0710_135547_057_000247,car,556,614,798,846,4.37546,1.66813,1.59803,-1.57032,-0.9999998865563944,0.0004763267768846046
1054,492,1224,579,4.015,1.614,1.619,-1.03,-0.648,-0.344,2017_0715_174605_079_001987,car,1058,490,1232,569,4.13094,1.53143,1.49607,-0.95799,-0.8180371390978433,0.5751654014773627
1213,486,1426,599,4.074,1.634,1.579,-1.238,-0.482,-0.613,2017_0715_174605_079_001987,car,1192,495,1435,589,4.1213,1.72687,1.65299,0.768741,0.6952308376177985,0.7187865346716328
27,589,102,630,1.222,0.598,1.655,-1.563,-0.028,-1.878,2017_0715_174605_079_001987,car,21,583,88,629,3.42445,1.33679,1.37271,-1.10807,-0.8948388212920196,0.44638938597227984
761,536,784,576,4.132,1.697,1.706,-0.944,-0.429,-0.141,2017_0715_174605_079_001987,cyclist,769,533,787,573,1.20701,0.474121,1.66031,1.53779,0.9994553406452388,0.033000334175728854
288,705,377,761,2.92,1.433,1.366,1.529,0.057,-0.678,2017_0713_141736_077_000798,car,288,707,376,757,3.96687,1.5005,1.56324,-1.25185,-0.9495663414438003,0.3135662022556578
908,718,975,770,1.473,0.704,1.625,-1.564,-0.024,-1.683,2017_0713_141736_077_000798,car,918,723,991,775,4.31125,1.7402,1.62689,1.43373,0.9906211084083496,0.1366375481916041
53,677,166,735,1.466,0.525,1.527,-1.439,-0.317,-1.173,2017_0713_141736_077_000798,car,56,685,170,757,3.95051,1.49364,1.88676,-1.14231,-0.9095957142836004,0.4154944482865044
144,688,232,736,4.189,1.687,1.621,-1.494,-0.321,-2.078,2017_0713_141736_077_000798,car,160,702,236,743,3.919,1.2899,1.51192,-1.28931,-0.9606436220906784,0.27778378522963104
791,723,815,768,3.947,1.468,1.57,-0.898,-0.995,-0.227,2017_0713_141736_077_000798,cyclist,795,725,812,765,1.47893,0.511633,1.85098,1.4387,0.9912879596358974,0.13171249401973725
212,703,245,754,1.918,0.679,1.461,-1.435,-0.299,-1.07,2017_0713_141736_077_000798,cyclist,210,705,238,755,1.45672,0.455912,1.50656,-1.47994,-0.99587540244759,0.09073137715173711
1262,703,1309,777,3.98,1.491,1.515,-1.548,-0.057,-1.243,2017_0713_141736_077_000798,pedestrian,1260,695,1311,794,0.429859,0.532996,1.67971,1.42682,0.9896533004202428,0.14347942349800735
575,628,802,825,4.256,1.663,1.354,-1.554,-0.089,-2.583,2017_0710_135547_057_000116,car,583,634,786,827,4.16649,1.66683,1.54164,-1.54717,-0.9997209113238048,0.023624128807242982
0,540,454,997,4.4,1.638,1.508,-1.391,-0.654,-1.745,2017_0710_135547_057_000116,car,0,583,417,960,3.9963,1.55796,1.4834,-1.29213,-0.9614231516181352,0.2750736692827075
1029,662,1491,1013,4.032,1.513,1.569,1.543,0.041,-0.73,2017_0713_141736_077_001058,car,1045,702,1457,962,4.15215,1.54948,1.5763,1.21754,0.9382511471103692,0.34595488859976575
58,623,487,948,4.231,1.562,1.477,1.29,0.827,-1.316,2017_0713_141736_077_001058,car,133,684,477,941,4.13946,1.59059,1.53869,-1.24966,-0.948877354903127,0.3156449989340007
927,707,1167,865,3.784,1.454,1.504,-1.503,-0.137,-0.999,2017_0713_141736_077_001058,car,923,710,1149,862,4.16547,1.60364,1.61683,1.3353,0.9723986553399455,0.23332564173932063
855,707,960,908,1.459,0.545,1.567,1.516,0.172,-1.56,2017_0713_141736_077_001058,cyclist,856,705,952,917,1.70438,0.427422,1.56866,1.39239,0.9841277579214083,0.1774614214092234
1071,649,1164,690,4.273,1.62,1.384,-1.495,-0.212,-1.385,2017_0710_135547_057_000064,car,1074,653,1168,689,4.02479,1.52597,1.87981,-0.486013,-0.46710429581458585,0.884202226208213
0,597,412,967,4.158,1.525,1.563,-0.731,-1.128,0.123,2017_0710_135547_057_000064,car,0,597,444,941,4.25776,1.55575,1.42956,-1.1579,-0.9159624748262822,0.4012639339762699
858,646,968,750,0.518,0.529,1.631,-1.226,-0.178,-0.216,2017_0710_135547_057_000064,car,845,655,961,753,4.10874,1.50989,1.45592,-1.52429,-0.9989187756812251,0.046489564329237794
974,664,1003,727,3.081,1.223,1.608,-1.569,-0.007,-2.316,2017_0710_135547_057_000064,cyclist,970,651,1009,729,1.45775,0.759205,1.61555,1.5074,0.9979911258309042,0.0633538693590563
1382,601,1440,709,0.492,0.482,1.539,1.412,0.027,-0.083,2017_0710_135547_057_000064,pedestrian,1389,618,1443,707,0.572576,0.528197,1.66704,1.49418,0.997066404687596,0.076541391699858
162,571,440,806,0.629,0.554,1.745,1.022,1.029,-0.527,2017_0710_135547_057_000315,van,166,598,441,809,4.18403,1.55837,1.82587,-1.20261,-0.9329816640627226,0.3599239010162466
4,526,226,789,5.735,1.952,2.366,-1.436,-0.492,-1.774,2017_0710_135547_057_000315,truck,0,563,200,766,3.83179,1.72017,1.85704,-1.22241,-0.9399248145758257,0.3413815210942147
1655,599,1720,726,5.031,1.655,1.86,1.507,0.29,-2.272,2017_0710_135547_057_000315,pedestrian,1667,604,1722,718,0.579827,0.484441,1.6633,-0.763155,-0.6912048701627348,0.7226588596726099
742,717,787,758,1.579,1.206,0.957,0.224,0.078,0.162,2017_0713_141736_077_000785,car,738,715,785,754,3.73976,1.69556,1.12529,-1.43803,-0.9911994897769324,0.13237662734013486
0,301,523,1074,7.064,2.437,2.923,1.217,0.908,-1.064,2017_0713_141736_077_000785,truck,10,474,475,982,4.95367,1.62176,2.14447,-1.21998,-0.9390924832163219,0.34366452823444293
866,675,945,752,4.074,1.459,1.578,1.498,0.252,-1.716,2017_0713_141736_077_000785,bus,868,675,953,753,11.8399,2.54995,2.79017,1.54506,0.9996688390210997,0.025733485776445762
893,717,945,760,4.711,1.844,1.817,1.559,0.062,-2.612,2017_0713_141736_077_000639,car,891,715,939,752,4.05371,1.31017,1.43739,-1.45495,-0.993297315359851,0.11558738382242599
537,712,685,818,2.231,0.896,1.572,1.438,0.402,-1.477,2017_0713_141736_077_000639,car,545,715,683,810,4.32479,1.55259,1.45661,-1.36514,-0.9789271670749635,0.20420969997183405
814,688,871,748,4.561,1.813,1.882,-0.864,-1.436,-0.226,2017_0713_141736_077_000639,truck,827,688,883,751,6.7863,1.88544,2.40439,-1.49988,-0.9974864909579108,0.07085690055650017
1030,717,1078,784,6.814,2.07,2.196,-0.709,-1.904,0.294,2017_0713_141736_077_000639,cyclist,1038,708,1077,794,1.65833,0.651609,1.65587,1.51457,0.9984197164790641,0.05619670582752354
1,681,211,1002,4.038,1.517,1.453,-1.046,-0.87,-0.498,2017_0713_141736_077_001025,car,0,710,219,949,2.92274,1.4084,1.39924,-1.17433,-0.92243131773331,0.38616118922645404
879,735,930,771,2.264,1.03,1.382,1.307,0.296,-0.507,2017_0713_141736_077_001025,car,883,732,928,767,3.18995,1.1961,1.38876,-1.44209,-0.9917287681506852,0.1283512774471853
394,670,613,864,1.542,0.592,1.585,1.505,0.293,-2.209,2017_0713_141736_077_001025,van,392,682,615,863,4.98485,1.69043,1.95459,-1.32883,-0.9708686962997534,0.23961213355174077
883,728,931,821,2.993,1.576,1.541,1.439,0.124,-0.46,2017_0713_141736_077_001025,cyclist,879,738,925,831,1.64695,0.534124,1.56707,1.42914,0.9899835090303822,0.1411830437690416
849,728,893,762,5.474,1.952,2.383,1.513,0.209,-1.802,2017_0713_141736_077_001025,tricyclist,852,733,883,760,1.99309,0.918104,1.12111,0.819559,0.730844899087249,0.6825435762485416
0,601,405,962,0.608,0.515,1.528,1.055,0.283,-0.17,2017_0710_135547_057_000063,car,0,595,446,942,4.26301,1.5453,1.44627,-1.15945,-0.9165833333752001,0.39984371069057306
972,651,1061,703,4.277,1.606,1.4,-1.459,-0.308,-1.354,2017_0710_135547_057_000063,car,971,661,1059,694,4.26558,1.2327,1.62653,-0.782451,-0.7050197540977948,0.7091876665114001
859,643,970,750,4.151,1.499,1.553,-0.956,-0.889,-0.316,2017_0710_135547_057_000063,car,843,655,961,752,4.12451,1.49454,1.45414,-1.52583,-0.9989891850643433,0.04495117489542657
1195,639,1278,686,3.74,1.419,1.532,-0.864,-1.742,-0.277,2017_0710_135547_057_000063,car,1185,652,1280,684,3.01007,0.869545,1.43072,-0.49916,-0.4786882001975861,0.877984969684331
1109,489,1283,785,4.186,1.635,1.561,-1.522,-0.165,-1.689,2017_0715_174605_079_001998,cyclist,1106,505,1265,771,1.19849,0.417483,1.54571,1.09065,0.8869273426168587,0.4619089617214601
828,646,984,754,0.455,0.461,1.653,0.341,0.801,0.985,2017_0710_135547_057_000321,car,833,665,987,755,4.11006,1.52021,1.43627,1.21229,0.9364219620447459,0.35087591681428976
10,617,86,690,0.45,0.481,1.522,0.32,0.627,0.841,2017_0710_135547_057_000321,car,6,628,72,700,3.14676,1.58387,1.71342,-1.27611,-0.9568932925498562,0.29043971263085794
768,635,859,706,2.598,1.222,1.345,-1.488,-0.07,-0.421,2017_0710_135547_057_000321,car,756,645,849,717,4.10377,1.77683,1.77162,1.50847,0.9980583431582177,0.06228598279126194
368,629,453,803,4.633,1.684,1.777,1.394,0.597,-1.62,2017_0710_135547_057_000321,cyclist,361,631,435,780,1.49344,0.509971,1.60237,-1.36612,-0.9791268224681144,0.20325025344017025
1027,665,1500,1017,4.178,1.564,1.461,1.302,0.757,-1.273,2017_0713_141736_077_001056,car,1048,704,1455,960,4.18942,1.55425,1.57319,1.23915,0.9455075809765611,0.32560008340885277
63,632,504,945,1.49,0.554,1.311,1.079,0.696,-0.463,2017_0713_141736_077_001056,car,118,677,464,946,4.14872,1.53697,1.53542,-1.30208,-0.9641124982112173,0.2654940503908245
924,710,1168,866,4.059,1.421,1.491,-1.378,-0.453,-1.117,2017_0713_141736_077_001056,car,923,711,1148,861,4.24431,1.62312,1.64799,1.33873,0.973193240640995,0.22998894836639064
44,721,120,773,1.861,0.572,1.578,1.547,0.104,-2.216,2017_0713_141736_077_001056,car,37,726,108,770,3.64358,1.46467,1.5187,1.25075,0.9492208442032999,0.31461053531306715
848,712,957,913,2.188,1.22,1.434,1.217,0.361,-0.423,2017_0713_141736_077_001056,cyclist,853,703,952,923,1.75461,0.42869,1.60927,1.40031,0.9855023724510562,0.16966164532191635
595,667,629,697,2.3,1.287,1.231,-1.024,-0.6,-0.31,2017_0710_135547_057_000101,car,599,666,630,694,1.8963,2.02571,0.116148,0.0477636,0.04774544106524132,0.998859536099789
654,664,690,701,4.054,1.287,1.775,1.517,0.279,-2.579,2017_0710_135547_057_000101,car,655,666,691,702,3.79904,1.51676,1.94663,1.49858,0.9973935341371666,0.07215357275542672
798,635,1004,782,4.867,1.719,1.761,1.543,0.095,-1.707,2017_0710_135547_057_000379,car,821,644,992,772,4.04709,1.68225,1.56163,1.48319,0.9961650194418873,0.08749430861687153
498,620,776,879,4.252,1.579,1.465,1.563,0.028,-1.839,2017_0710_135547_057_000379,car,474,637,788,871,4.22289,1.61693,1.32049,-1.49109,-0.9968251321225362,0.07962195657535855
417,637,552,755,4.266,1.601,1.437,1.545,0.107,-2.056,2017_0710_135547_057_000379,car,398,640,565,762,4.21319,1.43576,1.46352,-1.47895,-0.9957850903701814,0.09171724917620305
154,568,489,857,2.306,0.92,1.509,1.507,0.233,-1.824,2017_0710_135547_057_000379,car,111,597,473,816,4.36681,1.77869,1.71157,-1.38997,-0.9836954199792818,0.17984248861652363
822,711,867,753,3.998,1.693,1.666,1.564,0.04,-2.777,2017_0713_141736_077_000633,car,819,723,861,756,4.08162,1.53039,1.64608,1.46364,0.9942642523495564,0.10695137446418126
737,716,791,764,3.542,1.625,1.77,0.424,0.159,0.14,2017_0713_141736_077_000633,car,733,715,789,764,4.01914,1.69184,1.57491,-1.45533,-0.9933411668485811,0.11520992250626422
538,711,612,766,4.672,1.838,2.176,-0.805,-2.136,-0.082,2017_0713_141736_077_000633,car,538,711,607,766,4.04062,1.90028,1.73835,-1.44728,-0.9923815516674359,0.1232024996099194
56,658,218,751,4.202,1.64,1.603,1.51,0.14,-1.151,2017_0713_141736_077_000633,van,60,656,210,750,4.56611,1.66392,1.98966,-1.09792,-0.8902619529501157,0.45544885017907993
901,711,926,756,4.319,1.771,2.067,-0.813,-2.267,-0.127,2017_0713_141736_077_000633,cyclist,905,721,923,760,1.43727,0.656659,1.25071,1.52549,0.998973843923599,0.04529082861362652
28,628,147,714,0.426,0.474,1.731,1.459,0.381,-1.674,2017_0710_135547_057_000519,car,33,623,172,694,4.04547,1.51968,1.54217,-1.15883,-0.9163352541231433,0.4004119154708991
876,629,1177,817,1.453,0.621,1.581,1.497,0.301,-2.037,2017_0710_135547_057_000519,car,900,623,1165,803,4.30085,1.57794,1.53796,1.37091,0.9800891548887672,0.19855792220262058
440,659,487,689,0.557,0.52,1.717,1.362,0.587,-1.321,2017_0710_135547_057_000519,car,443,657,478,684,2.2476,2.36341,0.949407,0.271955,0.2686150978640539,0.9632475949616924
516,656,554,690,4.478,1.673,1.7,-1.293,-0.7,-1.126,2017_0710_135547_057_000519,car,525,661,563,692,3.32436,0.734853,1.51593,-1.39634,-0.984821051296466,0.17357274245492413
551,647,604,763,4.154,1.585,1.636,1.456,0.154,-0.66,2017_0710_135547_057_000519,cyclist,556,639,607,768,1.33124,0.59514,1.65837,-1.54556,-0.9996815808048496,0.025233648161076046
258,618,370,827,3.438,1.501,1.269,1.522,0.15,-1.534,2017_0710_135547_057_000519,cyclist,264,632,355,825,1.41338,0.400877,1.69022,-1.36854,-0.9796158205235839,0.20088017368547217
668,658,699,724,0.434,0.512,1.641,1.538,0.083,-1.288,2017_0710_135547_057_000519,cyclist,660,645,695,728,1.30272,0.7101,1.86609,1.5038,0.9977565854183399,0.06694621911904357
626,655,654,711,0.435,0.509,1.694,-1.532,-0.072,-0.918,2017_0710_135547_057_000519,cyclist,630,651,656,712,1.27961,0.60417,1.6518,1.48662,0.9964592644468181,0.08407695461959937
1175,630,1243,770,4.282,1.592,1.431,1.366,0.62,-1.426,2017_0710_135547_057_000519,pedestrian,1176,635,1234,771,0.482214,0.506997,1.73313,-1.56014,-0.9999432218869206,0.010656125112090528
1403,612,1480,778,0.537,0.485,1.604,-1.516,-0.121,-1.105,2017_0710_135547_057_000519,pedestrian,1412,610,1470,756,0.424582,0.50019,1.74068,0.0791751,0.07909240514552117,0.9968672887843681
1320,629,1377,737,0.516,0.476,1.657,1.42,0.411,-1.325,2017_0710_135547_057_000519,pedestrian,1308,634,1364,736,0.536587,0.602527,1.63933,1.42382,0.9892184093588942,0.14644773328890864
428,641,561,753,2.198,0.87,1.511,1.526,0.152,-1.698,2017_0710_135547_057_000363,car,416,644,552,752,3.91182,1.37693,1.36417,-1.40577,-0.9864140307670756,0.16427830016727982
505,623,756,856,3.036,1.18,1.446,1.319,0.585,-1.063,2017_0710_135547_057_000363,car,491,637,768,859,4.12344,1.65293,1.46206,1.56765,0.9999950503179331,0.0031463216037891473
788,632,996,777,4.128,1.556,1.548,1.57,0.003,-1.735,2017_0710_135547_057_000363,car,808,642,975,770,4.04234,1.67918,1.54318,1.46779,0.9946995374337996,0.1028242686771226
1254,554,1586,1057,4.215,1.572,1.442,-1.568,-0.01,-1.626,2017_0710_135547_057_000363,cyclist,1267,568,1528,1015,1.53811,0.467777,1.67372,-1.3842,-0.9826413595867199,0.18551538596451378
840,636,1196,865,4.181,1.577,1.508,1.241,0.802,-1.035,2017_0710_135547_057_000093,car,869,651,1184,843,4.30762,1.40314,1.27966,1.3458,0.9747949265777951,0.22310278151155138
1189,643,1247,754,4.136,1.781,1.59,1.557,0.079,-2.855,2017_0710_135547_057_000093,pedestrian,1193,664,1255,747,0.464211,0.560231,1.14378,-1.30567,-0.9650594070223246,0.262031183101781
136,675,259,750,0.433,0.368,1.301,0.582,0.296,0.128,2017_0713_141736_077_000626,car,147,698,258,754,3.99976,1.57674,1.54386,-1.13299,-0.9056838575390093,0.4239537123239511
1129,670,1348,831,3.95,1.378,1.51,-1.499,-0.266,-1.849,2017_0713_141736_077_000626,car,1138,686,1355,837,4.34239,1.66005,1.70943,1.34525,0.9746720726164213,0.22363888494984413
1367,650,1849,963,3.984,1.584,1.517,1.476,0.299,-1.557,2017_0713_141736_077_000626,car,1353,668,1825,907,4.09702,1.67217,1.45214,0.7418,0.6756160619699451,0.7372536448253229
749,721,782,753,1.583,0.6,1.668,1.502,0.217,-1.563,2017_0713_141736_077_000626,car,747,724,791,755,3.57958,0.97204,1.8357,-1.49811,-0.9973595117971062,0.07262233972985047
